Step,Action_Index,Indoor_Temp,Indoor_RH,Indoor_CO2,Outdoor_Temp,Outdoor_RH,Hour,AC_Status,Fan_Status,Next_Indoor_Temp,Next_Indoor_RH,Next_Indoor_CO2,Reward
1773,21,23.930227,55.75176,517.0997,25.0,78.0,21.0,1.0,0.0,23.969032,50.84059,463.09744,-56.115
1774,18,23.969032,50.84059,463.09744,25.0,78.0,22.0,1.0,1.0,23.456825,52.829166,438.32993,-56.115
1775,4,23.456825,52.829166,438.32993,24.0,83.0,23.0,1.0,1.0,23.57433,56.469326,464.2411,-52.2
1776,19,23.57433,56.469326,464.2411,24.0,83.0,0.0,1.0,0.0,24.47032,56.131824,438.97556,-56.115
1777,6,24.47032,56.131824,438.97556,23.0,89.0,1.0,1.0,1.0,24.537819,56.073433,466.01654,-52.2
1778,15,24.537819,56.073433,466.01654,23.0,89.0,2.0,1.0,0.0,23.929407,53.737083,439.8872,-56.115
1779,3,23.929407,53.737083,439.8872,22.0,94.0,3.0,1.0,1.0,23.490753,55.843582,466.9878,-52.2
1780,17,23.490753,55.843582,466.9878,22.0,94.0,4.0,1.0,0.0,23.347105,57.517395,440.32425,-56.115
1781,17,23.347105,57.517395,440.32425,22.0,94.0,5.0,1.0,1.0,23.384167,59.23628,430.3412,-56.115
1782,18,23.384167,59.23628,430.3412,22.0,94.0,6.0,1.0,1.0,23.53263,59.564053,425.30606,-56.115
1783,0,23.53263,59.564053,425.30606,22.0,94.0,7.0,1.0,1.0,23.631304,60.208717,451.6387,0.0
1784,17,23.631304,60.208717,451.6387,22.0,94.0,8.0,0.0,0.0,23.476288,59.578987,448.08057,-56.115
1785,0,23.476288,59.578987,448.08057,22.0,94.0,9.0,1.0,1.0,23.784851,59.634285,502.47687,0.0
1786,23,23.784851,59.634285,502.47687,23.0,89.0,10.0,0.0,0.0,25.073357,49.314392,469.47443,-56.115
1787,0,25.073357,49.314392,469.47443,24.0,89.0,11.0,1.0,1.0,25.337942,50.641422,521.3136,0.0
1788,18,25.337942,50.641422,521.3136,25.0,83.0,12.0,0.0,0.0,24.25929,48.524216,477.95096,-56.115
1789,11,24.25929,48.524216,477.95096,25.0,78.0,13.0,1.0,1.0,24.836912,50.094845,530.3423,-52.2
1790,2,24.836912,50.094845,530.3423,25.0,83.0,14.0,1.0,0.0,22.516998,50.047966,584.3978,-52.2
1791,6,22.516998,50.047966,584.3978,26.0,74.0,15.0,1.0,0.0,23.477612,51.309208,635.6908,-52.2
1792,21,23.477612,51.309208,635.6908,25.0,83.0,16.0,1.0,0.0,24.386513,52.244244,530.23193,-56.115
1793,21,24.386513,52.244244,530.23193,25.0,83.0,17.0,1.0,1.0,24.924343,53.04919,482.95187,-56.115
1794,21,24.924343,53.04919,482.95187,24.0,89.0,18.0,1.0,1.0,25.309978,53.77583,447.5217,-56.115
1795,16,25.309978,53.77583,447.5217,24.0,89.0,19.0,1.0,1.0,24.684145,51.594765,432.46954,-56.115
1796,10,24.684145,51.594765,432.46954,23.0,94.0,20.0,1.0,1.0,25.191078,52.91723,457.95068,-52.2
1797,21,25.191078,52.91723,457.95068,23.0,89.0,21.0,1.0,0.0,25.446804,51.91796,435.9567,-56.115
1798,10,25.446804,51.91796,435.9567,23.0,89.0,22.0,1.0,1.0,25.589987,51.114655,460.67773,-52.2
1799,12,25.589987,51.114655,460.67773,23.0,89.0,23.0,1.0,0.0,25.68219,52.694504,437.18808,-3.915
1800,14,25.68219,52.694504,437.18808,23.0,89.0,0.0,0.0,1.0,22.571518,51.999176,430.20728,-56.115
1801,6,22.571518,51.999176,430.20728,22.0,94.0,1.0,1.0,1.0,22.880836,52.081787,458.72604,-52.2
1802,12,22.880836,52.081787,458.72604,23.0,89.0,2.0,1.0,0.0,23.017828,52.79069,438.2769,-3.915
1803,2,23.017828,52.79069,438.2769,23.0,89.0,3.0,0.0,1.0,22.540415,52.93477,467.09836,-52.2
1804,11,22.540415,52.93477,467.09836,23.0,89.0,4.0,1.0,0.0,23.695412,53.797863,489.72003,-52.2
1805,11,23.695412,53.797863,489.72003,23.0,89.0,5.0,1.0,0.0,24.075108,54.1328,512.37195,-52.2
1806,17,24.075108,54.1328,512.37195,23.0,89.0,6.0,1.0,0.0,24.076603,54.80115,461.18222,-56.115
1807,12,24.076603,54.80115,461.18222,23.0,89.0,7.0,1.0,1.0,24.278358,55.333668,437.3667,-3.915
1808,3,24.278358,55.333668,437.3667,23.0,89.0,8.0,0.0,1.0,22.440647,54.54377,493.65857,-52.2
1809,23,22.440647,54.54377,493.65857,24.0,89.0,9.0,1.0,0.0,24.130447,51.393715,465.5062,-56.115
1810,14,24.130447,51.393715,465.5062,24.0,89.0,10.0,1.0,1.0,23.041267,50.819942,454.46024,-56.115
1811,0,23.041267,50.819942,454.46024,24.0,89.0,11.0,1.0,1.0,23.478754,52.097977,506.59393,0.0
1812,18,23.478754,52.097977,506.59393,24.0,89.0,12.0,0.0,0.0,23.397963,51.429184,471.32712,-56.115
1813,19,23.397963,51.429184,471.32712,24.0,89.0,13.0,1.0,1.0,24.729736,51.103325,455.11612,-56.115
1814,20,24.729736,51.103325,455.11612,25.0,83.0,14.0,1.0,1.0,25.32667,52.33592,448.26242,-56.115
1815,22,25.32667,52.33592,448.26242,25.0,83.0,15.0,1.0,1.0,25.680351,52.951866,446.1964,-56.115
1816,3,25.680351,52.951866,446.1964,24.0,71.0,16.0,1.0,1.0,24.39365,49.99984,500.7493,-52.2
1817,18,24.39365,49.99984,500.7493,24.0,89.0,17.0,1.0,0.0,24.774494,50.882263,468.69702,-56.115
1818,7,24.774494,50.882263,468.69702,24.0,89.0,18.0,1.0,1.0,25.457132,52.598694,491.27527,-52.2
1819,14,25.457132,52.598694,491.27527,23.0,94.0,19.0,1.0,0.0,23.517208,51.305943,451.26724,-56.115
1820,21,23.517208,51.305943,451.26724,23.0,94.0,20.0,1.0,1.0,24.093473,53.2447,433.946,-56.115
1821,19,24.093473,53.2447,433.946,23.0,94.0,21.0,1.0,1.0,25.05593,54.569645,426.1146,-56.115
1822,14,25.05593,54.569645,426.1146,23.0,94.0,22.0,1.0,1.0,23.589203,54.90463,423.72687,-56.115
1823,6,23.589203,54.90463,423.72687,23.0,94.0,23.0,1.0,1.0,24.139826,56.64088,451.4716,-52.2
1824,19,24.139826,56.64088,451.4716,23.0,94.0,0.0,1.0,0.0,24.860294,57.297764,434.03796,-56.115
1825,6,24.860294,57.297764,434.03796,23.0,94.0,1.0,1.0,1.0,24.93968,57.99546,458.1244,-52.2
1826,0,24.93968,57.99546,458.1244,23.0,94.0,2.0,1.0,0.0,25.069096,59.018066,479.97137,0.0
1827,4,25.069096,59.018066,479.97137,23.0,94.0,3.0,0.0,0.0,24.013206,58.504505,502.33618,-52.2
1828,7,24.013206,58.504505,502.33618,23.0,94.0,4.0,1.0,0.0,24.486906,57.750153,524.9881,-52.2
1829,14,24.486906,57.750153,524.9881,23.0,94.0,5.0,1.0,0.0,23.30547,57.20141,466.6194,-56.115
1830,18,23.30547,57.20141,466.6194,22.0,94.0,6.0,1.0,1.0,23.662418,56.738415,440.15848,-56.115
1831,3,23.662418,56.738415,440.15848,23.0,94.0,7.0,1.0,1.0,23.426195,56.673508,467.25906,-52.2
1832,1,23.426195,56.673508,467.25906,23.0,94.0,8.0,1.0,0.0,22.910126,57.79648,521.0771,-52.2
1833,2,22.910126,57.79648,521.0771,24.0,89.0,9.0,1.0,0.0,23.144651,57.773468,577.2068,-52.2
1834,14,23.144651,57.773468,577.2068,24.0,89.0,10.0,1.0,0.0,22.928295,57.72557,504.16638,-56.115
1835,18,22.928295,57.72557,504.16638,25.0,83.0,11.0,1.0,1.0,23.575684,56.90067,470.2347,-56.115
1836,9,23.575684,56.90067,470.2347,27.0,79.0,12.0,1.0,1.0,24.434198,55.403835,522.07385,-52.2
1837,14,24.434198,55.403835,522.07385,27.0,79.0,13.0,1.0,0.0,23.564087,53.43166,478.2931,-56.115
1838,11,23.564087,53.43166,478.2931,28.0,74.0,14.0,1.0,1.0,24.40516,54.588356,530.6844,-52.2
1839,7,24.40516,54.588356,530.6844,27.0,74.0,15.0,1.0,0.0,25.086746,53.520794,584.79,-52.2
1840,3,25.086746,53.520794,584.79,28.0,70.0,16.0,1.0,0.0,23.970728,51.212017,636.08295,-52.2
1841,19,23.970728,51.212017,636.08295,27.0,74.0,17.0,1.0,0.0,24.71684,49.941765,530.40845,-56.115
1842,2,24.71684,49.941765,530.40845,27.0,74.0,18.0,1.0,1.0,23.612019,47.047405,555.6582,-52.2
1843,8,23.612019,47.047405,555.6582,26.0,79.0,19.0,1.0,0.0,24.145815,48.733063,575.48737,-52.2
1844,19,24.145815,48.733063,575.48737,26.0,79.0,20.0,1.0,0.0,24.725817,53.04856,488.95526,-56.115
1845,6,24.725817,53.04856,488.95526,25.0,83.0,21.0,1.0,1.0,25.109964,54.4719,511.60718,-52.2
1846,7,25.109964,54.4719,511.60718,25.0,83.0,22.0,1.0,0.0,25.695288,55.8855,535.19574,-52.2
1847,17,25.695288,55.8855,535.19574,25.0,83.0,23.0,1.0,0.0,25.467728,52.153133,472.20047,-56.115
1848,22,25.467728,52.153133,472.20047,24.0,89.0,0.0,1.0,1.0,25.52186,52.070873,442.4246,-56.115
1849,11,25.52186,52.070873,442.4246,24.0,89.0,1.0,1.0,1.0,25.784754,51.559048,471.95193,-52.2
1850,1,25.784754,51.559048,471.95193,23.0,94.0,2.0,1.0,0.0,23.300035,54.246277,494.53018,-52.2
1851,21,23.300035,54.246277,494.53018,23.0,94.0,3.0,1.0,0.0,23.559235,54.32556,452.73193,-56.115
1852,17,23.559235,54.32556,452.73193,23.0,94.0,4.0,1.0,1.0,23.747595,57.208076,434.37625,-56.115
1853,12,23.747595,57.208076,434.37625,23.0,94.0,5.0,1.0,1.0,23.848143,57.902702,426.46375,-3.915
1854,7,23.848143,57.902702,426.46375,22.0,100.0,6.0,0.0,1.0,24.629366,58.00484,453.07553,-52.2
1855,23,24.629366,58.00484,453.07553,22.0,100.0,7.0,1.0,0.0,25.280142,49.34497,434.53088,-56.115
1856,23,25.280142,49.34497,434.53088,23.0,94.0,8.0,1.0,1.0,25.768528,45.39673,439.89047,-56.115
1857,17,25.768528,45.39673,439.89047,23.0,94.0,9.0,1.0,1.0,25.667816,45.677414,443.34283,-56.115
1858,2,25.667816,45.677414,443.34283,24.0,89.0,10.0,1.0,1.0,23.717115,45.141098,498.49118,-52.2
1859,16,23.717115,45.141098,498.49118,24.0,89.0,11.0,1.0,0.0,23.702032,46.220078,467.68085,-56.115
1860,22,23.702032,46.220078,467.68085,24.0,89.0,12.0,1.0,1.0,24.373281,47.040825,453.80353,-56.115
1861,3,24.373281,47.040825,453.80353,24.0,89.0,13.0,1.0,1.0,23.855879,45.152744,506.4084,-52.2
1862,18,23.855879,45.152744,506.4084,25.0,83.0,14.0,1.0,0.0,23.92921,44.836853,471.24362,-56.115
1863,22,23.92921,44.836853,471.24362,26.0,79.0,15.0,1.0,1.0,24.523901,45.066486,455.07855,-56.115
1864,15,24.523901,45.066486,455.07855,26.0,79.0,16.0,1.0,1.0,24.143974,42.037006,448.2455,-56.115
1865,1,24.143974,42.037006,448.2455,26.0,79.0,17.0,1.0,1.0,22.650444,42.814884,506.07428,-52.2
1866,20,22.650444,42.814884,506.07428,25.0,83.0,18.0,1.0,0.0,24.01725,45.559296,458.34827,-56.115
1867,3,24.01725,45.559296,458.34827,25.0,83.0,19.0,1.0,1.0,23.783455,46.10861,480.19525,-52.2
1868,13,23.783455,46.10861,480.19525,25.0,83.0,20.0,1.0,0.0,22.99886,51.144627,447.99164,-56.115
1869,17,22.99886,51.144627,447.99164,25.0,83.0,21.0,1.0,1.0,23.328665,54.37853,432.68103,-56.115
1870,17,23.328665,54.37853,432.68103,24.0,89.0,22.0,1.0,1.0,23.589476,57.361794,425.8228,-56.115
1871,21,23.589476,57.361794,425.8228,24.0,89.0,23.0,1.0,1.0,24.258863,53.64043,423.46997,-56.115
1872,4,24.258863,53.64043,423.46997,24.0,89.0,0.0,1.0,1.0,23.913527,54.5059,451.2147,-52.2
1873,9,23.913527,54.5059,451.2147,24.0,89.0,1.0,1.0,0.0,24.053871,53.832966,475.38303,-52.2
1874,0,24.053871,53.832966,475.38303,24.0,94.0,2.0,1.0,0.0,24.188978,54.616634,497.52032,0.0
1875,8,24.188978,54.616634,497.52032,24.0,89.0,3.0,0.0,0.0,24.690262,54.147526,520.17224,-52.2
1876,16,24.690262,54.147526,520.17224,24.0,89.0,4.0,1.0,0.0,24.256815,52.229862,464.4801,-56.115
1877,0,24.256815,52.229862,464.4801,24.0,94.0,5.0,1.0,1.0,24.431608,53.075943,486.85135,0.0
1878,23,24.431608,53.075943,486.85135,24.0,94.0,6.0,0.0,0.0,25.72245,49.734123,449.27646,-56.115
1879,7,25.72245,49.734123,449.27646,24.0,94.0,7.0,1.0,1.0,25.904322,47.459785,473.969,-52.2
1880,17,25.904322,47.459785,473.969,25.0,89.0,8.0,1.0,0.0,25.813118,47.31131,456.62433,-56.115
1881,2,25.813118,47.31131,456.62433,25.0,89.0,9.0,1.0,1.0,23.817673,45.141712,508.22754,-52.2
1882,19,23.817673,45.141712,508.22754,26.0,84.0,10.0,1.0,0.0,24.67441,44.76223,472.06223,-56.115
1883,9,24.67441,44.76223,472.06223,26.0,84.0,11.0,1.0,1.0,25.384083,44.828255,522.71356,-52.2
1884,23,25.384083,44.828255,522.71356,27.0,79.0,12.0,1.0,0.0,25.937155,40.98479,478.58093,-56.115
1885,7,25.937155,40.98479,478.58093,27.0,84.0,13.0,1.0,1.0,26.36383,40.97428,530.9722,-52.3985595703125
1886,12,26.36383,40.97428,530.9722,28.0,79.0,14.0,1.0,0.0,26.871044,42.786743,483.28503,-5.05307674407959
1887,23,26.871044,42.786743,483.28503,27.0,79.0,15.0,0.0,1.0,26.014868,38.951214,460.8381,-56.17033004760742
1888,14,26.014868,38.951214,460.8381,27.0,79.0,16.0,1.0,1.0,23.695316,41.057644,450.67133,-56.115
1889,18,23.695316,41.057644,450.67133,26.0,84.0,17.0,1.0,1.0,23.871037,43.316246,447.07483,-56.115
1890,13,23.871037,43.316246,447.07483,26.0,84.0,18.0,1.0,1.0,22.804083,45.256157,433.47882,-56.115
1891,18,22.804083,45.256157,433.47882,25.0,89.0,19.0,1.0,1.0,23.573961,46.907204,426.18182,-56.115
1892,20,23.573961,46.907204,426.18182,25.0,89.0,20.0,1.0,1.0,24.27202,47.494884,423.7571,-56.115
1893,12,24.27202,47.494884,423.7571,25.0,89.0,21.0,1.0,1.0,24.362078,48.150257,423.1758,-3.915
1894,13,24.362078,48.150257,423.1758,25.0,89.0,22.0,0.0,1.0,21.445082,47.196346,421.69647,-56.576904296875
1895,23,21.445082,47.196346,421.69647,25.0,89.0,23.0,1.0,1.0,22.823847,36.9461,422.02182,-56.58131790161133
1896,0,22.823847,36.9461,422.02182,25.0,89.0,0.0,1.0,1.0,23.198114,39.99228,448.6704,-2.980651288453373e-06
1897,1,23.198114,39.99228,448.6704,25.0,89.0,1.0,0.0,0.0,22.15184,43.759716,472.03928,-52.2
1898,0,22.15184,43.759716,472.03928,24.0,94.0,2.0,1.0,0.0,22.079107,44.43181,490.3843,0.0
1899,19,22.079107,44.43181,490.3843,25.0,89.0,3.0,0.0,0.0,23.962511,46.265266,450.86627,-56.115
1900,2,23.962511,46.265266,450.86627,25.0,89.0,4.0,1.0,1.0,23.485441,45.19394,475.25867,-52.2
1901,16,23.485441,45.19394,475.25867,25.0,89.0,5.0,1.0,0.0,23.308968,45.88134,443.8282,-56.115
1902,18,23.308968,45.88134,443.8282,24.0,94.0,6.0,1.0,1.0,23.59441,46.95944,431.23035,-56.115
1903,23,23.59441,46.95944,431.23035,24.0,100.0,7.0,1.0,1.0,24.725172,42.06135,425.52887,-56.115
1904,0,24.725172,42.06135,425.52887,24.0,100.0,8.0,1.0,1.0,25.095123,43.0302,481.1878,0.0
1905,6,25.095123,43.0302,481.1878,25.0,94.0,9.0,0.0,0.0,23.99221,41.819904,533.0986,-52.2
1906,6,23.99221,41.819904,533.0986,25.0,94.0,10.0,1.0,0.0,23.979729,41.137295,587.20416,-52.2
1907,7,23.979729,41.137295,587.20416,25.0,100.0,11.0,1.0,0.0,24.665487,41.33719,638.49713,-52.2
1908,14,24.665487,41.33719,638.49713,26.0,89.0,12.0,1.0,0.0,23.646101,41.284367,531.4948,-56.115
1909,0,23.646101,41.284367,531.4948,27.0,89.0,13.0,1.0,1.0,23.884823,42.592247,585.6004,0.0
1910,2,23.884823,42.592247,585.6004,27.0,84.0,14.0,0.0,0.0,21.914267,42.347424,637.5747,-52.21102523803711
1911,22,21.914267,42.347424,637.5747,28.0,84.0,15.0,1.0,0.0,24.382605,43.932976,531.0797,-56.115
1912,13,24.382605,43.932976,531.0797,28.0,84.0,16.0,1.0,1.0,23.171291,44.116756,485.23187,-56.115
1913,22,23.171291,44.116756,485.23187,27.0,84.0,17.0,1.0,1.0,24.8185,47.02341,461.71417,-56.115
1914,12,24.8185,47.02341,461.71417,27.0,84.0,18.0,1.0,1.0,25.095594,49.91159,437.60608,-3.915
1915,22,25.095594,49.91159,437.60608,26.0,89.0,19.0,0.0,1.0,25.182003,52.19335,428.54752,-56.115
1916,11,25.182003,52.19335,428.54752,26.0,89.0,20.0,1.0,1.0,25.367025,54.010784,454.41626,-52.2
1917,8,25.367025,54.010784,454.41626,25.0,94.0,21.0,1.0,0.0,25.48921,53.756325,477.00293,-52.2
1918,5,25.48921,53.756325,477.00293,25.0,89.0,22.0,1.0,0.0,25.315002,55.226875,499.14023,-52.2
1919,18,25.315002,55.226875,499.14023,24.0,94.0,23.0,1.0,0.0,25.573557,55.875805,454.80646,-56.115
1920,10,25.573557,55.875805,454.80646,24.0,94.0,0.0,1.0,1.0,25.73636,54.255505,477.39313,-52.2
1921,4,25.73636,54.255505,477.39313,24.0,94.0,1.0,1.0,0.0,25.221268,54.80938,499.53043,-52.2
1922,21,25.221268,54.80938,499.53043,24.0,94.0,2.0,1.0,0.0,25.352932,51.905117,454.98206,-56.115
1923,21,25.352932,51.905117,454.98206,24.0,94.0,3.0,1.0,1.0,25.496233,51.44893,434.9059,-56.115
1924,14,25.496233,51.44893,434.9059,24.0,94.0,4.0,1.0,1.0,23.513103,52.230385,426.8624,-56.115
1925,19,23.513103,52.230385,426.8624,24.0,94.0,5.0,1.0,1.0,24.22147,52.714645,423.8272,-56.115
1926,10,24.22147,52.714645,423.8272,24.0,94.0,6.0,1.0,1.0,24.859333,52.565216,451.57193,-52.2
1927,15,24.859333,52.565216,451.57193,25.0,89.0,7.0,1.0,0.0,24.231392,48.012283,434.75436,-56.115
1928,19,24.231392,48.012283,434.75436,25.0,94.0,8.0,1.0,1.0,25.255184,46.671345,439.99103,-56.115
1929,7,25.255184,46.671345,439.99103,26.0,89.0,9.0,1.0,1.0,25.631014,46.508774,496.4179,-52.2
1930,22,25.631014,46.508774,496.4179,26.0,89.0,10.0,1.0,0.0,25.929289,45.617935,466.7479,-56.115
1931,6,25.929289,45.617935,466.7479,27.0,84.0,11.0,1.0,1.0,25.704498,45.05693,518.6305,-52.2
1932,13,25.704498,45.05693,518.6305,28.0,79.0,12.0,1.0,0.0,23.084682,45.378014,478.4547,-56.115
1933,14,23.084682,45.378014,478.4547,30.0,70.0,13.0,1.0,1.0,22.910192,44.996304,459.75168,-56.115
1934,6,22.910192,44.996304,459.75168,29.0,74.0,14.0,1.0,1.0,23.236353,45.609806,511.51654,-52.2
1935,11,23.236353,45.609806,511.51654,30.0,75.0,15.0,1.0,0.0,24.414768,47.00383,563.4273,-52.2
1936,18,24.414768,47.00383,563.4273,30.0,79.0,16.0,1.0,0.0,24.30235,45.89608,495.4505,-56.115
1937,5,24.30235,45.89608,495.4505,29.0,79.0,17.0,1.0,1.0,24.061403,47.596245,547.36127,-52.2
1938,15,24.061403,47.596245,547.36127,28.0,84.0,18.0,1.0,0.0,23.263554,47.73943,477.67496,-56.115
1939,23,23.263554,47.73943,477.67496,27.0,89.0,19.0,1.0,1.0,24.05122,47.90674,444.91553,-56.115
1940,19,24.05122,47.90674,444.91553,26.0,89.0,20.0,1.0,1.0,25.075092,53.971436,431.58844,-56.115
1941,21,25.075092,53.971436,431.58844,26.0,89.0,21.0,1.0,1.0,25.123787,54.92194,425.6813,-56.115
1942,18,25.123787,54.92194,425.6813,25.0,94.0,22.0,1.0,1.0,25.076925,56.281574,423.40628,-56.115
1943,23,25.076925,56.281574,423.40628,25.0,94.0,23.0,1.0,1.0,25.418644,51.317753,423.01794,-56.115
1944,13,25.418644,51.317753,423.01794,25.0,94.0,0.0,1.0,1.0,22.669664,52.814434,424.2909,-56.115
1945,3,22.669664,52.814434,424.2909,24.0,100.0,1.0,1.0,1.0,22.545322,54.504566,454.47028,-52.2
1946,4,22.545322,54.504566,454.47028,24.0,100.0,2.0,1.0,0.0,22.477762,58.692482,476.9052,-52.2
1947,4,22.477762,58.692482,476.9052,24.0,100.0,3.0,1.0,0.0,22.560556,61.178894,501.40225,-52.2
1948,5,22.560556,61.178894,501.40225,24.0,100.0,4.0,1.0,0.0,22.731115,63.499893,534.09796,-52.2
1949,4,22.731115,63.499893,534.09796,21.0,94.0,5.0,1.0,0.0,22.647171,64.92508,561.4668,-52.2
1950,2,22.647171,64.92508,561.4668,19.0,88.0,6.0,1.0,0.0,22.590137,65.42654,583.43604,-52.20909881591797
1951,15,22.590137,65.42654,583.43604,19.0,88.0,7.0,1.0,0.0,22.536316,66.00161,493.60596,-56.1651611328125
1952,23,22.536316,66.00161,493.60596,19.0,83.0,8.0,1.0,1.0,24.23963,61.36859,465.4825,-56.115
1953,23,24.23963,61.36859,465.4825,18.0,83.0,9.0,1.0,1.0,25.162783,53.922543,452.8143,-56.115
1954,14,25.162783,53.922543,452.8143,19.0,73.0,10.0,1.0,1.0,23.29465,52.525604,447.70947,-56.115
1955,7,23.29465,52.525604,447.70947,19.0,73.0,11.0,1.0,1.0,24.393795,52.056847,501.66858,-52.2
1956,10,24.393795,52.056847,501.66858,19.0,73.0,12.0,1.0,0.0,24.978773,52.114605,553.57935,-52.2
1957,22,24.978773,52.114605,553.57935,19.0,73.0,13.0,1.0,0.0,25.216078,51.008705,491.01892,-56.115
1958,5,25.216078,51.008705,491.01892,19.0,68.0,14.0,1.0,1.0,24.903946,49.862015,542.9297,-52.2
1959,1,24.903946,49.862015,542.9297,20.0,68.0,15.0,1.0,0.0,22.789564,48.413177,600.65485,-52.2
1960,9,22.789564,48.413177,600.65485,19.0,78.0,16.0,1.0,0.0,24.357586,49.34826,651.9478,-52.2
1961,1,24.357586,49.34826,651.9478,19.0,78.0,17.0,1.0,0.0,22.932108,51.592693,703.5866,-52.2
1962,17,22.932108,51.592693,703.5866,19.0,78.0,18.0,1.0,0.0,23.067461,54.330128,545.12085,-56.115
1963,16,23.067461,54.330128,545.12085,17.0,88.0,19.0,1.0,1.0,22.812489,56.842976,477.86163,-56.115
1964,10,22.812489,56.842976,477.86163,17.0,94.0,20.0,1.0,1.0,23.791557,52.170647,499.99893,-52.2
1965,4,23.791557,52.170647,499.99893,17.0,88.0,21.0,1.0,0.0,23.631205,54.514034,522.6508,-52.2
1966,9,23.631205,54.514034,522.6508,16.0,94.0,22.0,1.0,0.0,23.907246,56.062,545.7677,-52.2
1967,16,23.907246,56.062,545.7677,17.0,94.0,23.0,1.0,0.0,23.710802,52.461132,476.95786,-56.115
1968,17,23.710802,52.461132,476.95786,16.0,94.0,0.0,1.0,1.0,23.668337,54.056854,444.59283,-56.115
1969,15,23.668337,54.056854,444.59283,16.0,94.0,1.0,1.0,1.0,23.174578,54.978466,433.36426,-56.115
1970,20,23.174578,54.978466,433.36426,17.0,88.0,2.0,1.0,1.0,24.154325,54.394035,426.13028,-56.115
1971,8,24.154325,54.394035,426.13028,17.0,88.0,3.0,1.0,1.0,24.415115,54.17415,452.74207,-52.2
1972,23,24.415115,54.17415,452.74207,16.0,94.0,4.0,1.0,0.0,24.87083,50.84877,434.38083,-56.115
1973,10,24.87083,50.84877,434.38083,16.0,94.0,5.0,1.0,1.0,25.048067,51.202225,458.8129,-52.2
1974,14,25.048067,51.202225,458.8129,16.0,94.0,6.0,1.0,0.0,23.229904,50.842625,436.47635,-56.115
1975,6,23.229904,50.842625,436.47635,16.0,94.0,7.0,1.0,1.0,23.685387,49.836426,461.8837,-52.2
1976,4,23.685387,49.836426,461.8837,17.0,88.0,8.0,1.0,0.0,23.54358,51.7388,513.541,-52.2
1977,8,23.54358,51.7388,513.541,18.0,88.0,9.0,1.0,0.0,24.473186,52.00164,565.4518,-52.2
1978,2,24.473186,52.00164,565.4518,19.0,83.0,10.0,1.0,0.0,23.613316,52.832546,614.1367,-52.2
1979,12,23.613316,52.832546,614.1367,20.0,83.0,11.0,1.0,0.0,23.921442,52.1944,520.8659,-3.915
1980,0,23.921442,52.1944,520.8659,20.0,83.0,12.0,0.0,1.0,23.987398,52.481705,572.7767,0.0
1981,7,23.987398,52.481705,572.7767,20.0,88.0,13.0,0.0,0.0,24.380291,53.169636,623.82355,-52.2
1982,12,24.380291,53.169636,623.82355,20.0,88.0,14.0,1.0,0.0,24.634361,53.372295,524.8917,-3.915
1983,8,24.634361,53.372295,524.8917,20.0,88.0,15.0,0.0,1.0,24.867897,53.64862,576.8025,-52.2
1984,15,24.867897,53.64862,576.8025,20.0,88.0,16.0,1.0,0.0,23.857277,49.860527,502.53223,-56.115
1985,22,23.857277,49.860527,502.53223,20.0,88.0,17.0,1.0,1.0,24.675173,51.37286,469.49933,-56.115
1986,0,24.675173,51.37286,469.49933,20.0,88.0,18.0,1.0,1.0,24.664042,53.870285,492.07758,0.0
1987,17,24.664042,53.870285,492.07758,20.0,88.0,19.0,0.0,0.0,23.82545,55.4484,451.62827,-56.115
1988,3,23.82545,55.4484,451.62827,20.0,88.0,20.0,1.0,1.0,23.319965,55.475845,477.28827,-52.2
1989,0,23.319965,55.475845,477.28827,20.0,88.0,21.0,1.0,0.0,23.340355,56.887074,499.42557,0.0
1990,14,23.340355,56.887074,499.42557,20.0,88.0,22.0,0.0,0.0,22.508053,58.26662,454.75455,-56.115
1991,20,22.508053,58.26662,454.75455,20.0,94.0,23.0,1.0,1.0,24.168947,56.42816,434.80356,-56.115
1992,19,24.168947,56.42816,434.80356,20.0,94.0,0.0,1.0,1.0,24.851555,56.14896,426.81635,-56.115
1993,21,24.851555,56.14896,426.81635,20.0,88.0,1.0,1.0,1.0,25.078465,55.38336,423.8065,-56.115
1994,23,25.078465,55.38336,423.8065,19.0,100.0,2.0,1.0,1.0,25.565262,51.747334,423.19806,-56.115
1995,18,25.565262,51.747334,423.19806,19.0,100.0,3.0,1.0,1.0,25.440655,52.92414,422.92426,-56.115
1996,15,25.440655,52.92414,422.92426,20.0,94.0,4.0,1.0,1.0,24.121288,49.964233,422.30777,-56.115
1997,3,24.121288,49.964233,422.30777,20.0,94.0,5.0,1.0,1.0,23.737228,49.428947,448.95636,-52.2
1998,20,23.737228,49.428947,448.95636,20.0,94.0,6.0,1.0,0.0,24.498837,47.863605,433.06158,-56.115
1999,15,24.498837,47.863605,433.06158,19.0,100.0,7.0,1.0,1.0,23.737078,45.52295,425.99408,-56.115
2000,6,23.737078,45.52295,425.99408,20.0,94.0,8.0,1.0,1.0,24.214396,43.389103,481.653,-52.2
2001,2,24.214396,43.389103,481.653,20.0,94.0,9.0,1.0,0.0,23.261328,42.643764,533.5638,-52.2
2002,3,23.261328,42.643764,533.5638,21.0,94.0,10.0,1.0,0.0,23.294668,43.11491,587.6694,-52.2
2003,4,23.294668,43.11491,587.6694,23.0,83.0,11.0,1.0,0.0,23.336819,43.96437,638.96234,-52.2
